0,0,0,0,0.324838003563318,0.720061632201877,0,0.431413827463545,0,0,0,0,0,0.129935201425327,0.240020544067292,0,0.150994839612241,0,-1.05914329111456,1.63,0.85,0,0,0,0,0,0,0.961792387560905,0.049,0.1145,0,0,0,0,0,0,1,0.955824259758616,0.962928093285045,0.978150516511835,0.947744395467816,0.941996422229483,0.955501080223094,0.948959554204477,0.960369380373504,0,0.34809532067167,0.269080921329726,0.0249562428153596,0.101024394493599,0.0620141509087616,0.303396475629546,0.262781948289635,0.247540218551293
0,0,0,0,1.1383094930369,0.163662325472567,0,0.26380291652199,0,0,0,0,0,0.455323797214761,0.0545541084908557,0,0.0923310207826965,0,-1.01550346604809,1.63,0.85,0,0,0,0,0,0,1.09706717878073,0.049,0.1145,0,0,0,0,0,0,1,0.944553604125952,0.968422411781179,0.975010100571717,0.917627158296199,0.957552690090466,0.944249609056329,0.94814248869916,0.965875766019897,0,0.353957289521592,0.295049370785327,0.0240050870312393,0.0603665652745129,0.101177312689111,0.308185416891405,0.283051383655931,0.273753128287015
0,0,0,0,0.181923725480896,0.122461702837797,0,0.869292207640089,0,0,0,0,0,0.0727694901923585,0.0408205676125991,0,0.304252272674031,0,-1.35000009891034,1.63,0.85,0,0,0,0,0,0,0.781200390758549,0.049,0.1145,0,0,0,0,0,0,1,0.95372611775415,0.967915525228685,0.982499414586885,0.956277214991904,0.966156859756777,0.953406417161715,0.941476428717531,0.965367769608555,0,0.324912804719998,0.257594235312442,0.0316692309860261,0.104630561468261,0.0951157803509368,0.28001702691703,0.227159453640507,0.236275566318533
0,0,0,0,0.724630734206963,0.494874181652699,0,0.144954798223727,0,0,0,0,0,0.289852293682785,0.1649580605509,0,0.0507341793783044,0,-1.14725907205318,1.63,0.85,0,0,0,0,0,0,1.05145922093054,0.049,0.1145,0,0,0,0,0,0,1,0.956867280360037,0.970929144356438,0.976138103231696,0.933169666676725,0.948511890518982,0.956542388256311,0.958465043392972,0.968387972183305,0,0.373642663205837,0.303097689049379,0.0270882254973917,0.0908730022671454,0.0879791940131285,0.32904121795099,0.303426419661152,0.281911531065804
0,0,0,0,1.06628889715237,0.559849618336559,0,0.350952380892271,0,0,0,0,0,0.426515558860947,0.18661653944552,0,0.122833333312295,0,-0.670697659872538,1.63,0.85,0,0,0,0,0,0,1.1495395540212,0.049,0.1145,0,0,0,0,0,0,1,0.936537668413761,0.954746255215928,0.97364297437543,0.917343085217959,0.94112166620623,0.936248105883769,0.936104172758229,0.952169399812674,0,0.332604750196061,0.264858047448337,0.0158777419994595,0.0505852375798061,0.0628184647280685,0.286046188326315,0.253837030331052,0.242945627722156
0,0,0,0,0.641561924833817,0.361627230376748,0,0.0759666916908419,0,0,0,0,0,0.256624769933527,0.120542410125583,0,0.0265883420917947,0,-1.38412082750362,1.63,0.85,0,0,0,0,0,0,1.01671992275019,0.049,0.1145,0,0,0,0,0,0,1,0.964365401142711,0.978868302544712,0.977101108739793,0.937660601914047,0.955072124295762,0.964028505243849,0.967459330235289,0.976344339858892,0,0.390855079276468,0.321890589491937,0.0326492268199113,0.105335121837334,0.105966887504965,0.346944542226448,0.324616506601003,0.301047632446624
0,0,0,0,0.299895191942073,0.110987041351649,0,0.183907788282417,0,0,0,0,0,0.119958076776829,0.0369956804505497,0,0.0643677258988458,0,-1.80069856204738,1.63,0.85,0,0,0,0,0,0,0.874569617834105,0.049,0.1145,0,0,0,0,0,0,1,0.977493834765251,0.991067084737064,0.980733676028006,0.954268801297642,0.969202228588376,0.977137155726304,0.978091468676978,0.988569190382398,0,0.400631469886719,0.333504308872475,0.0423216891572935,0.133776893838261,0.130912970024519,0.357892678389433,0.331733570369273,0.313172676635904
0,0,0,0,0.299940657081128,0.375540362175933,0,0.0496544303257421,0,0,0,0,0,0.119976262832451,0.125180120725311,0,0.0173790506140097,0,-1.68109162475634,1.63,0.85,0,0,0,0,0,0,0.946482548971346,0.049,0.1145,0,0,0,0,0,0,1,0.976296148158233,0.986121783063058,0.978965372504256,0.951745570457849,0.957758585472194,0.975941210955269,0.977870322868524,0.983613375095303,0,0.409397047435017,0.336140790278881,0.03958084484447,0.134918829707819,0.115175802858303,0.366553313051402,0.343225072234386,0.315604158879394
0,0,0,0,1.1283951373941,0.850308470749481,0,0.49086409246808,0,0,0,0,0,0.451358054957641,0.283436156916494,0,0.171802432363828,0,-0.297881975026364,1.63,0.85,0,0,0,0,0,0,1.24737339920437,0.049,0.1145,0,0,0,0,0,0,1,0.92278465034865,0.938626383159459,0.97129046285506,0.910920125400186,0.926462615031657,0.922521477640159,0.918822734770488,0.936013163782497,0,0.306138764814465,0.233100448933348,0.00707198857541469,0.0315367279695555,0.0295864785592848,0.258182703176604,0.218486336467499,0.210426891010534
0,0,0,0,0.611565798000024,0.303947468839239,0,0.900053846417662,0,0,0,0,0,0.244626319200009,0.101315822946413,0,0.315018846246182,0,-0.824765556903574,1.63,0.85,0,0,0,0,0,0,0.940847905701091,0.049,0.1145,0,0,0,0,0,0,1,0.934585594259257,0.951871486141286,0.978513150307211,0.935881122174372,0.953217495600062,0.934299660825107,0.923379430998454,0.949288205711715,0,0.29735088943611,0.231253650830973,0.0194269709082293,0.0634933373590199,0.0671099140747949,0.25059752279687,0.197493769129725,0.2092082610992
